1.0522,0.19829,1
0.9019,0.38721,1
0.48019,0.82514,1
0.68769,0.23368,1
0.56978,-0.012854,1
0.46205,0.2883,1
0.29573,0.5425,1
0.39331,0.2629,1
0.26826,0.5972,1
0.93734,-0.12793,1
0.40173,0.94246,1
0.062757,-0.035645,1
0.37845,0.46898,1
0.58303,0.79703,1
0.5136,0.16366,1
0.43595,0.51808,1
0.66284,0.70173,1
0.69635,0.87283,1
0.27989,0.55301,1
0.31871,0.38654,1
0.71846,0.37014,1
0.31325,0.53545,1
1.0632,0.86214,1
0.68416,0.60199,1
0.89448,0.4592,1
0.23276,0.66132,1
0.31719,0.64281,1
0.64466,0.76774,1
0.036945,0.53985,1
0.49044,0.83063,1
0.52287,0.97833,1
0.39112,0.65866,1
0.98874,0.14549,1
0.42578,0.71977,1
1.2891,0.35604,1
-0.017898,0.64951,1
0.36851,0.30896,1
0.34074,0.27987,1
0.09506,0.6155,1
0.0090996,0.53667,1
1.2371,0.74148,1
1.0177,0.60853,1
0.36486,-0.35066,1
1.1568,-0.087678,1
0.45105,0.19524,1
0.25915,0.79132,1
0.72534,0.23472,1
0.94173,0.68577,1
0.71277,0.27396,1
0.038102,0.18032,1
0.06854,0.92524,1
0.4724,0.43883,1
0.69785,0.4069,1
0.62379,1.1517,1
0.81907,0.90146,1
0.51295,0.42696,1
0.8484,0.54095,1
0.56591,0.64341,1
0.43944,-0.014173,1
0.27193,0.26078,1
0.15317,0.017165,1
1.2681,1.022,1
0.28562,1.1571,1
0.86696,0.34936,1
0.33556,0.23841,1
0.61928,0.30935,1
1.1742,0.48691,1
0.66356,0.33501,1
1.0018,0.89893,1
0.38739,1.0203,1
0.31387,0.21522,1
0.48461,0.96954,1
0.80056,-0.32189,1
1.0078,0.72029,1
1.2271,0.26109,1
0.48729,0.72958,1
0.26732,0.64275,1
0.55025,1.2026,1
0.72803,0.71374,1
0.55959,0.92235,1
0.46537,0.36152,1
0.54866,0.14656,1
0.81688,0.61267,1
0.97621,0.23665,1
0.02144,1.2159,1
0.78035,0.79307,1
0.37444,0.60299,1
0.6785,-0.032187,1
0.54454,0.76978,1
1.0222,0.11937,1
0.74364,0.31445,1
0.76622,0.042615,1
0.77196,0.89986,1
0.80579,0.76911,1
0.84862,0.41215,1
0.54107,0.89194,1
0.56125,0.18886,1
0.7058,0.39809,1
0.57867,0.84172,1
0.70096,0.64786,1
0.43555,-0.073346,1
0.87213,0.40249,1
0.70746,0.46517,1
1.006,0.48426,1
1.1093,0.29968,1
0.75293,0.61487,1
0.57129,0.049103,1
0.52718,0.31445,1
0.88735,0.59485,1
-0.22092,0.55713,1
0.13209,0.30037,1
0.76305,0.65799,1
0.6567,0.50771,1
0.68711,0.66265,1
0.55224,0.61135,1
0.45917,0.93303,1
1.1465,0.50023,1
0.26662,-0.062077,1
0.13299,0.090371,1
0.48672,0.46315,1
0.69481,0.22482,1
0.32306,0.38543,1
0.39733,0.80614,1
0.6345,0.80127,1
0.34817,0.59562,1
0.15344,0.59878,1
0.38685,0.5955,1
0.21344,0.83773,1
0.33724,0.19231,1
0.37376,0.32516,1
0.46383,0.6227,1
0.37901,0.34555,1
0.25056,0.16795,1
0.40893,0.56289,1
0.75657,0.011046,1
0.32939,0.82464,1
0.9654,0.54905,1
0.72524,0.47859,1
0.92685,0.2504,1
0.083615,-0.013955,1
0.34993,-0.14705,1
0.38431,0.38255,1
0.73714,0.77194,1
0.22112,-0.019618,1
-0.094391,0.46912,1
0.66764,0.36787,1
-0.24236,0.30822,1
0.21346,0.77079,1
0.38414,0.1499,1
0.38928,0.094875,1
1.1029,1.1224,1
0.94468,-0.023044,1
0.34791,0.54151,1
0.48792,0.73624,1
0.56191,0.90542,1
0.44343,0.86536,1
0.36613,0.41921,1
0.17865,0.49617,1
-0.16459,0.61229,1
0.62473,0.87273,1
1.0745,-0.18533,1
0.452,0.27782,1
0.22819,1.0513,1
0.4617,0.68109,1
0.31396,0.40571,1
0.22427,0.86261,1
0.8639,0.57011,1
0.28558,0.7399,1
0.64867,0.13371,1
0.88546,0.23623,1
0.73073,0.83115,1
0.86325,0.84931,1
0.33346,0.47685,1
0.76086,0.37368,1
-0.05635,0.018436,1
0.080331,0.55586,1
0.53616,0.40889,1
0.57936,0.5111,1
0.86196,-0.3624,1
0.62232,0.92977,1
0.86542,0.51941,1
0.72169,0.0030681,1
0.38853,0.85201,1
0.41344,0.49795,1
0.12709,0.59716,1
0.23681,0.10941,1
0.32534,0.1644,1
0.52987,0.98413,1
0.64482,0.39706,1
1.45,0.3113,1
0.70093,0.10217,1
0.17033,0.40363,1
-0.0072921,0.26655,1
0.50719,0.48576,1
0.21094,0.78613,1
1.1195,0.25027,1
0.74964,0.18736,1
0.64375,0.40706,1
-0.18068,0.37624,1
0.68829,0.92437,1
0.67174,0.35503,1
1.1893,0.37002,1
0.67585,0.39646,1
0.85325,0.6028,1
0.74847,0.25537,1
0.73422,-0.091982,1
0.72374,0.53459,1
0.45103,0.51162,1
0.48647,0.82706,1
0.099319,0.39047,1
0.36057,0.33976,1
0.78866,0.11208,1
0.8425,0.78747,1
0.8563,0.77982,1
0.36232,0.6768,1
0.19656,0.80223,1
0.83689,0.19409,1
0.48431,0.83483,1
0.34309,0.70611,1
0.30413,0.3786,1
0.13781,0.26196,1
0.74072,0.49336,1
0.41601,0.26772,1
0.65644,0.19457,1
0.48408,0.59426,1
0.35294,0.72976,1
0.69758,0.54453,1
0.14704,0.63543,1
0.042568,0.51136,1
0.70422,0.59399,1
0.86084,0.56834,1
0.349,0.54928,1
0.60769,0.24582,1
-0.15073,0.33747,1
0.032543,0.34075,1
0.076932,0.50611,1
0.64737,0.76946,1
1.0964,0.4735,1
0.26387,0.29607,1
0.70024,0.94361,1
0.6347,0.48813,1
1.0545,0.42186,1
0.61337,0.51885,1
0.7974,0.92844,1
0.079418,0.69419,1
0.15136,1.1328,1
0.68659,0.40232,1
0.65412,0.40468,1
0.23875,0.79442,1
0.81913,0.49409,1
0.60126,0.44689,1
0.42922,0.085264,1
-0.042099,0.79806,1
0.36156,0.89501,1
0.31572,0.55848,1
0.4856,0.37374,1
0.27168,0.96387,1
0.56427,0.2302,1
0.34184,0.7272,1
0.69043,0.50455,1
0.21693,0.11803,1
0.28602,0.34035,1
0.42641,0.76419,1
0.39821,0.65688,1
0.67275,0.87927,1
0.69888,0.47274,1
0.11363,1.0065,1
0.3058,0.312,1
0.12745,0.67318,1
0.32496,0.58649,1
1.0978,0.61955,1
0.87332,0.14183,1
0.5919,0.56666,1
0.3233,0.42565,1
0.45362,0.51464,1
-0.083624,0.87947,1
0.79042,0.66887,1
0.32043,0.67065,1
0.19207,-0.26443,1
0.82128,-0.0065091,1
0.80533,1.0656,1
0.76588,0.63324,1
0.60354,0.1612,1
0.44729,0.71716,1
0.68443,0.26499,1
0.050616,0.87754,1
0.51786,-0.022884,1
0.89356,0.21977,1
0.2464,0.61157,1
0.30161,0.76764,1
0.17746,0.39672,1
0.00031903,0.63808,1
0.047738,0.53742,1
0.66454,0.42416,1
0.70009,0.36692,1
0.48981,0.26596,1
0.76282,0.32247,1
0.36483,0.75178,1
0.23336,0.53452,1
0.5286,0.22491,1
0.27426,0.64512,1
0.91788,0.1865,1
0.12003,0.35083,1
0.7389,0.62884,1
0.32474,0.35889,1
0.93206,0.31974,1
0.72829,0.61067,1
0.34969,0.55105,1
0.68705,0.48431,1
0.56611,0.34335,1
0.614,0.92078,1
0.54042,1.049,1
0.92044,1.0525,1
0.2409,0.43475,1
0.3443,0.58613,1
1.027,-0.039243,1
0.021645,0.77509,1
0.50931,0.80449,1
0.45388,0.5605,1
0.24961,0.51683,1
0.72585,0.5298,1
0.76731,0.66414,1
0.12045,0.68239,1
0.65674,0.51895,1
0.5157,0.30417,1
0.37012,0.75226,1
1.0989,0.38081,1
0.11779,0.84187,1
0.0034784,0.59857,1
-0.017747,0.32338,1
0.069029,0.023962,1
1.0179,0.1554,1
0.32348,0.37371,1
0.35989,0.45585,1
0.83976,0.49097,1
0.17607,0.1376,1
0.55886,0.1457,1
0.66972,0.36727,1
0.82344,0.55168,1
0.94176,0.015706,1
0.22783,0.38554,1
0.52394,0.40839,1
1.0267,-0.11366,1
0.43354,-0.21176,1
0.25361,0.41218,1
0.092171,0.74814,1
0.58349,0.43945,1
0.77429,0.71033,1
0.10845,0.72422,1
0.44039,0.8891,1
-0.089025,0.41192,1
1.0763,0.21153,1
0.38739,0.90979,1
0.46033,0.91329,1
0.67437,0.37251,1
0.22876,0.63516,1
0.72811,0.31528,1
1.2401,0.85986,1
0.33765,0.35618,1
0.68756,0.63583,1
0.499,0.65377,1
0.49098,0.15887,1
0.53668,0.39885,1
0.43024,0.46158,1
0.55995,0.39832,1
0.053476,0.13993,1
1.8075,0.34375,2
1.5341,0.031844,2
1.6651,1.446,2
1.7059,-0.066053,2
1.1909,0.80891,2
1.8512,0.18733,2
1.8784,0.27901,2
1.695,0.054623,2
1.1807,0.72432,2
0.76892,0.47419,2
1.6511,0.45406,2
1.8458,0.86418,2
1.5035,0.91169,2
1.1496,0.33934,2
1.5979,0.93642,2
1.7989,0.80554,2
0.97652,0.89461,2
1.5187,0.15575,2
1.9592,0.49179,2
1.79,0.74843,2
1.2443,0.45948,2
1.6974,0.4078,2
1.9848,0.80058,2
1.4771,0.33303,2
1.3567,0.24536,2
1.5816,0.54535,2
1.8369,0.049425,2
1.5244,0.69209,2
1.2837,1.0241,2
1.7201,0.67527,2
1.2036,0.93222,2
0.96281,0.60518,2
1.5307,0.61855,2
1.4307,0.84035,2
1.8525,0.49578,2
1.4041,0.0826,2
1.6996,0.45626,2
1.4994,0.46478,2
1.3711,0.59288,2
1.322,0.70397,2
1.701,0.34495,2
1.3821,0.76783,2
1.4709,0.43848,2
1.3604,0.34365,2
1.8042,0.20242,2
1.2422,0.2023,2
1.3681,0.75012,2
1.3715,0.39395,2
1.7196,0.48163,2
1.5609,0.48805,2
1.6479,0.53343,2
1.4516,0.40043,2
1.8238,0.79605,2
1.5069,0.45839,2
1.3694,0.43027,2
1.3622,0.23543,2
1.5674,0.84669,2
1.2099,0.6136,2
1.9567,-0.072556,2
1.4473,0.49886,2
1.4934,1.3456,2
1.3342,0.32632,2
1.5706,0.75859,2
1.0248,0.45146,2
1.4893,0.61259,2
1.68,-0.059157,2
1.8509,0.59651,2
1.1663,0.3909,2
1.5207,-0.066129,2
1.2998,0.37947,2
1.5497,0.44294,2
1.318,0.72561,2
1.4377,0.43736,2
1.1586,0.49462,2
1.4911,0.67664,2
1.9409,0.81086,2
0.87149,-0.15494,2
1.3951,0.65024,2
0.89574,0.41034,2
1.2182,0.88071,2
1.5141,0.75434,2
1.944,0.52656,2
1.638,-0.14997,2
1.3058,0.73785,2
1.7927,0.29262,2
1.4915,0.66967,2
1.5152,0.35234,2
1.332,0.57411,2
1.3124,0.71187,2
1.3389,0.15346,2
1.2355,0.50038,2
1.4545,0.38155,2
1.5053,0.27847,2
1.4846,0.92493,2
1.6306,0.45448,2
1.6846,0.67043,2
1.0828,0.77202,2
1.7794,0.075751,2
1.3991,0.12764,2
1.295,0.93629,2
1.8231,0.56268,2
1.1803,0.28619,2
1.4264,0.47728,2
1.6668,0.53745,2
1.2354,0.23,2
1.3899,0.32553,2
1.205,0.61828,2
1.7041,0.6863,2
1.364,0.13167,2
1.8996,0.27031,2
1.5205,0.35916,2
1.3358,0.80569,2
1.3462,-0.087009,2
1.2804,0.88279,2
1.5896,0.28906,2
1.9691,0.20542,2
1.0915,0.72042,2
1.6085,0.34784,2
1.2709,0.64917,2
1.4397,0.95111,2
1.4028,0.43749,2
1.539,0.50019,2
1.5342,0.34987,2
1.6016,0.87219,2
1.4693,0.96428,2
0.8541,0.38781,2
0.94782,0.19829,2
1.0981,0.38721,2
1.5198,0.82514,2
1.3123,0.23368,2
1.4302,-0.012854,2
1.5379,0.2883,2
1.7043,0.5425,2
1.6067,0.2629,2
1.7317,0.5972,2
1.0627,-0.12793,2
1.5983,0.94246,2
1.9372,-0.035645,2
1.6215,0.46898,2
1.417,0.79703,2
1.4864,0.16366,2
1.5641,0.51808,2
1.3372,0.70173,2
1.3036,0.87283,2
1.7201,0.55301,2
1.6813,0.38654,2
1.2815,0.37014,2
1.6867,0.53545,2
0.93678,0.86214,2
1.3158,0.60199,2
1.1055,0.4592,2
1.7672,0.66132,2
1.6828,0.64281,2
1.3553,0.76774,2
1.9631,0.53985,2
1.5096,0.83063,2
1.4771,0.97833,2
1.6089,0.65866,2
1.0113,0.14549,2
1.5742,0.71977,2
0.71087,0.35604,2
1.6315,0.30896,2
1.6593,0.27987,2
1.9049,0.6155,2
1.9909,0.53667,2
0.76288,0.74148,2
0.98232,0.60853,2
1.6351,-0.35066,2
0.84316,-0.087678,2
1.5489,0.19524,2
1.7408,0.79132,2
1.2747,0.23472,2
1.0583,0.68577,2
1.2872,0.27396,2
1.9619,0.18032,2
1.9315,0.92524,2
1.5276,0.43883,2
1.3021,0.4069,2
1.3762,1.1517,2
1.1809,0.90146,2
1.487,0.42696,2
1.1516,0.54095,2
1.4341,0.64341,2
1.5606,-0.014173,2
1.7281,0.26078,2
1.8468,0.017165,2
0.7319,1.022,2
1.7144,1.1571,2
1.133,0.34936,2
1.6644,0.23841,2
1.3807,0.30935,2
0.82583,0.48691,2
1.3364,0.33501,2
0.99816,0.89893,2
1.6126,1.0203,2
1.6861,0.21522,2
1.5154,0.96954,2
1.1994,-0.32189,2
0.99221,0.72029,2
0.77292,0.26109,2
1.5127,0.72958,2
1.7327,0.64275,2
1.4497,1.2026,2
1.272,0.71374,2
1.4404,0.92235,2
1.5346,0.36152,2
1.4513,0.14656,2
1.1831,0.61267,2
1.0238,0.23665,2
1.9786,1.2159,2
1.2196,0.79307,2
1.6256,0.60299,2
1.3215,-0.032187,2
1.4555,0.76978,2
0.97781,0.11937,2
1.2564,0.31445,2
1.2338,0.042615,2
1.228,0.89986,2
1.1942,0.76911,2
1.1514,0.41215,2
1.4589,0.89194,2
1.4387,0.18886,2
1.2942,0.39809,2
1.4213,0.84172,2
1.299,0.64786,2
1.5644,-0.073346,2
1.1279,0.40249,2
1.2925,0.46517,2
0.99395,0.48426,2
0.89065,0.29968,2
1.2471,0.61487,2
1.4287,0.049103,2
1.4728,0.31445,2
1.1127,0.59485,2
1.8679,0.30037,2
1.237,0.65799,2
1.3433,0.50771,2
1.3129,0.66265,2
1.4478,0.61135,2
1.5408,0.93303,2
0.85348,0.50023,2
1.7334,-0.062077,2
1.867,0.090371,2
1.5133,0.46315,2
1.3052,0.22482,2
1.6769,0.38543,2
1.6027,0.80614,2
1.3655,0.80127,2
1.6518,0.59562,2
1.8466,0.59878,2
1.6132,0.5955,2
1.7866,0.83773,2
1.6628,0.19231,2
1.6262,0.32516,2
1.5362,0.6227,2
1.621,0.34555,2
1.7494,0.16795,2
1.5911,0.56289,2
1.2434,0.011046,2
1.6706,0.82464,2
1.0346,0.54905,2
1.2748,0.47859,2
1.0732,0.2504,2
1.9164,-0.013955,2
1.6501,-0.14705,2
1.6157,0.38255,2
1.2629,0.77194,2
1.7789,-0.019618,2
1.3324,0.36787,2
1.7865,0.77079,2
1.6159,0.1499,2
1.6107,0.094875,2
0.8971,1.1224,2
1.0553,-0.023044,2
1.6521,0.54151,2
1.5121,0.73624,2
1.4381,0.90542,2
1.5566,0.86536,2
1.6339,0.41921,2
1.8214,0.49617,2
1.3753,0.87273,2
0.92548,-0.18533,2
1.548,0.27782,2
1.7718,1.0513,2
1.5383,0.68109,2
1.686,0.40571,2
1.7757,0.86261,2
1.1361,0.57011,2
1.7144,0.7399,2
1.3513,0.13371,2
1.1145,0.23623,2
1.2693,0.83115,2
1.1368,0.84931,2
1.6665,0.47685,2
1.2391,0.37368,2
1.9197,0.55586,2
1.4638,0.40889,2
1.4206,0.5111,2
1.138,-0.3624,2
1.3777,0.92977,2
1.1346,0.51941,2
1.2783,0.0030681,2
1.6115,0.85201,2
1.5866,0.49795,2
1.8729,0.59716,2
1.7632,0.10941,2
1.6747,0.1644,2
1.4701,0.98413,2
1.3552,0.39706,2
0.55002,0.3113,2
1.2991,0.10217,2
1.8297,0.40363,2
1.4928,0.48576,2
1.7891,0.78613,2
0.88047,0.25027,2
1.2504,0.18736,2
1.3562,0.40706,2
1.3117,0.92437,2
1.3283,0.35503,2
0.81071,0.37002,2
1.3242,0.39646,2
1.1467,0.6028,2
1.2515,0.25537,2
1.2658,-0.091982,2
1.2763,0.53459,2
1.549,0.51162,2
1.5135,0.82706,2
1.9007,0.39047,2
1.6394,0.33976,2
1.2113,0.11208,2
1.1575,0.78747,2
1.1437,0.77982,2
1.6377,0.6768,2
1.8034,0.80223,2
1.1631,0.19409,2
1.5157,0.83483,2
1.6569,0.70611,2
1.6959,0.3786,2
1.8622,0.26196,2
1.2593,0.49336,2
1.584,0.26772,2
1.3436,0.19457,2
1.5159,0.59426,2
1.6471,0.72976,2
1.3024,0.54453,2
1.853,0.63543,2
1.9574,0.51136,2
1.2958,0.59399,2
1.1392,0.56834,2
1.651,0.54928,2
1.3923,0.24582,2
1.9675,0.34075,2
1.9231,0.50611,2
1.3526,0.76946,2
0.90356,0.4735,2
1.7361,0.29607,2
1.2998,0.94361,2
1.3653,0.48813,2
0.94554,0.42186,2
1.3866,0.51885,2
1.2026,0.92844,2
1.9206,0.69419,2
1.8486,1.1328,2
1.3134,0.40232,2
1.3459,0.40468,2
1.7612,0.79442,2
1.1809,0.49409,2
1.3987,0.44689,2
1.5708,0.085264,2
1.6384,0.89501,2
1.6843,0.55848,2
1.5144,0.37374,2
1.7283,0.96387,2
1.4357,0.2302,2
1.6582,0.7272,2
1.3096,0.50455,2
1.7831,0.11803,2
1.714,0.34035,2
1.5736,0.76419,2
1.6018,0.65688,2
1.3272,0.87927,2
1.3011,0.47274,2
1.8864,1.0065,2
1.6942,0.312,2
1.8726,0.67318,2
1.675,0.58649,2
0.90218,0.61955,2
1.1267,0.14183,2
1.4081,0.56666,2
1.6767,0.42565,2
1.5464,0.51464,2
1.2096,0.66887,2
1.6796,0.67065,2
1.8079,-0.26443,2
1.1787,-0.0065091,2
1.1947,1.0656,2
1.2341,0.63324,2
1.3965,0.1612,2
1.5527,0.71716,2
1.3156,0.26499,2
1.9494,0.87754,2
1.4821,-0.022884,2
1.1064,0.21977,2
1.7536,0.61157,2
1.6984,0.76764,2
1.8225,0.39672,2
1.9997,0.63808,2
1.9523,0.53742,2
1.3355,0.42416,2
1.2999,0.36692,2
1.5102,0.26596,2
1.2372,0.32247,2
1.6352,0.75178,2
1.7666,0.53452,2
1.4714,0.22491,2
1.7257,0.64512,2
1.0821,0.1865,2
1.88,0.35083,2
1.2611,0.62884,2
1.6753,0.35889,2
1.0679,0.31974,2
1.2717,0.61067,2
1.6503,0.55105,2
1.3129,0.48431,2
1.4339,0.34335,2
1.386,0.92078,2
1.4596,1.049,2
1.0796,1.0525,2
1.7591,0.43475,2
1.6557,0.58613,2
0.97301,-0.039243,2
1.9784,0.77509,2
1.4907,0.80449,2
1.5461,0.5605,2
1.7504,0.51683,2
1.2741,0.5298,2
1.2327,0.66414,2
1.8795,0.68239,2
1.3433,0.51895,2
1.4843,0.30417,2
1.6299,0.75226,2
0.90111,0.38081,2
1.8822,0.84187,2
1.9965,0.59857,2
1.931,0.023962,2
0.98207,0.1554,2
1.6765,0.37371,2
1.6401,0.45585,2
1.1602,0.49097,2
1.8239,0.1376,2
1.4411,0.1457,2
1.3303,0.36727,2
1.1766,0.55168,2
1.0582,0.015706,2
1.7722,0.38554,2
1.4761,0.40839,2
0.97326,-0.11366,2
1.5665,-0.21176,2
1.7464,0.41218,2
1.9078,0.74814,2
1.4165,0.43945,2
1.2257,0.71033,2
1.8915,0.72422,2
1.5596,0.8891,2
0.92369,0.21153,2
1.6126,0.90979,2
1.5397,0.91329,2
1.3256,0.37251,2
1.7712,0.63516,2
1.2719,0.31528,2
0.75986,0.85986,2
1.6623,0.35618,2
1.3124,0.63583,2
1.501,0.65377,2
1.509,0.15887,2
1.4633,0.39885,2
1.5698,0.46158,2
1.44,0.39832,2
1.9465,0.13993,2
